,mcmc_0,mcmc_1,mcmc_2,mcmc_3,mcmc_4,mcmc_5,mcmc_6,mcmc_7,mcmc_8,mcmc_9
103,-0.14201183431952666,-0.6794871794871794,-0.1662087912087912,-0.3269230769230769,-0.5256410256410257,-0.3621794871794872,-0.1420940170940171,-0.16346153846153846,-0.420673076923077,-0.4442307692307693
104,-0.14212454212454215,-0.6761904761904763,-0.15746031746031744,-0.3253968253968254,-0.5238095238095238,-0.33553113553113556,-0.14074074074074072,-0.16296296296296298,-0.3767195767195768,-0.44000000000000006
105,-0.14078374455732945,-0.6729559748427673,-0.159748427672956,-0.3238993710691824,-0.5220125786163522,-0.33671988388969526,-0.13941299790356396,-0.16247379454926625,-0.3794549266247379,-0.43584905660377354
106,-0.13946800862688713,-0.6697819314641743,-0.16199376947040495,-0.32242990654205606,-0.5202492211838005,-0.3378864126527678,-0.131824889326119,-0.16199376947040495,-0.38213914849428865,-0.3942225998300764
107,-0.13817663817663817,-0.6666666666666666,-0.16419753086419756,-0.32098765432098764,-0.5185185185185185,-0.31349206349206343,-0.13157894736842102,-0.16152263374485598,-0.3847736625514403,-0.39225589225589225
108,-0.136908962597036,-0.6636085626911314,-0.16636085626911315,-0.3195718654434251,-0.5168195718654435,-0.31323722149410227,-0.12477064220183484,-0.1610601427115189,-0.3873598369011213,-0.3903252710592161
109,-0.13566433566433564,-0.6606060606060606,-0.16848484848484843,-0.3181818181818181,-0.5151515151515151,-0.31298701298701304,-0.12545454545454543,-0.16060606060606059,-0.38989898989898986,-0.3884297520661156
110,-0.13444213444213446,-0.6576576576576576,-0.17057057057057057,-0.3168168168168168,-0.5135135135135135,-0.3127413127413128,-0.12612612612612611,-0.16016016016016016,-0.3923923923923924,-0.3865683865683866
111,-0.13324175824175824,-0.6547619047619048,-0.1726190476190476,-0.3154761904761904,-0.44132653061224486,-0.3125,-0.12159863945578228,-0.1597222222222222,-0.3948412698412698,-0.3847402597402597
112,-0.13206262763784887,-0.6519174041297935,-0.17463126843657817,-0.3141592920353982,-0.44247787610619466,-0.3122629582806574,-0.12305099030762749,-0.15929203539823006,-0.3972468043264503,-0.38294448913917933
113,-0.13090418353576247,-0.6491228070175439,-0.1766081871345029,-0.31286549707602335,-0.44360902255639095,-0.31203007518796994,-0.12447786131996659,-0.15886939571150094,-0.39961013645224175,-0.38118022328548645
114,-0.12976588628762542,-0.6463768115942029,-0.17855072463768112,-0.3115942028985507,-0.44472049689440996,-0.3118012422360249,-0.125879917184265,-0.15845410628019327,-0.4019323671497585,-0.3794466403162055
115,-0.1286472148541114,-0.6436781609195402,-0.18045977011494252,-0.31034482758620685,-0.4458128078817734,-0.311576354679803,-0.1272577996715928,-0.15804597701149425,-0.40421455938697315,-0.3777429467084639
116,-0.1275476660092045,-0.6410256410256411,-0.18233618233618235,-0.30911680911680917,-0.44688644688644696,-0.3113553113553114,-0.12861212861212862,-0.157644824311491,-0.40645773979107314,-0.3760683760683761
117,-0.12646675358539763,-0.6384180790960452,-0.18418079096045198,-0.30790960451977395,-0.39194915254237295,-0.311138014527845,-0.12994350282485873,-0.15725047080979287,-0.4086629001883239,-0.37442218798151006
118,-0.12540400775694893,-0.6358543417366946,-0.18599439775910362,-0.3067226890756302,-0.39285714285714285,-0.3109243697478991,-0.13125250100040015,-0.1568627450980392,-0.4108309990662932,-0.37280366692131395
119,-0.12435897435897436,-0.6333333333333333,-0.18777777777777777,-0.3055555555555555,-0.39375000000000004,-0.31071428571428567,-0.13253968253968254,-0.1564814814814815,-0.412962962962963,-0.37121212121212116
120,-0.12333121424030515,-0.6308539944903581,-0.18953168044077137,-0.3044077134986226,-0.3946280991735537,-0.28760330578512394,-0.1338055883510429,-0.1561065197428834,-0.4150596877869605,-0.36964688204357626
121,-0.12232030264817152,-0.6284153005464481,-0.1912568306010929,-0.30327868852459017,-0.39549180327868855,-0.28524590163934427,-0.13505074160811864,-0.15573770491803277,-0.4171220400728598,-0.36810730253353213
122,-0.12132582864290183,-0.6260162601626017,-0.1929539295392954,-0.30216802168021684,-0.3486901535682024,-0.2652439024390244,-0.13627564847077045,-0.15537488708220415,-0.41915085817524844,-0.3665927568366593
123,-0.11175115207373272,-0.6236559139784946,-0.19462365591397848,-0.30107526881720426,-0.34587813620071683,-0.2514231499051233,-0.13748079877112135,-0.1550179211469534,-0.42114695340501795,-0.36510263929618764
124,-0.11085714285714286,-0.6213333333333333,-0.1962666666666667,-0.3,-0.3136,-0.25317647058823534,-0.1386666666666667,-0.15466666666666667,-0.42311111111111116,-0.36363636363636365
125,-0.10370370370370369,-0.6190476190476191,-0.19788359788359786,-0.3015873015873016,-0.31587301587301586,-0.2549019607843137,-0.13983371126228267,-0.15432098765432098,-0.42504409171075835,-0.3621933621933622
126,-0.10393700787401575,-0.6167979002624672,-0.1994750656167979,-0.3031496062992126,-0.31811023622047246,-0.25660027790643813,-0.14098237720284962,-0.15398075240594924,-0.4269466316710411,-0.360773085182534
127,-0.10416666666666667,-0.6145833333333334,-0.20104166666666667,-0.3046875,-0.31875,-0.25827205882352944,-0.14211309523809523,-0.15364583333333334,-0.4288194444444444,-0.359375
128,-0.10439276485788114,-0.6124031007751939,-0.20258397932816538,-0.3062015503875969,-0.3193798449612403,-0.2446167097329888,-0.14322628276116647,-0.1533161068044789,-0.43066322136089585,-0.35799859055673006
129,-0.10461538461538461,-0.6102564102564103,-0.2041025641025641,-0.3076923076923077,-0.32,-0.24529914529914526,-0.1443223443223443,-0.152991452991453,-0.4324786324786325,-0.35664335664335667
130,-0.10483460559796437,-0.6081424936386769,-0.2055979643765903,-0.3091603053435114,-0.32061068702290074,-0.24597116200169633,-0.14540167211922936,-0.15267175572519084,-0.43426632739609833,-0.35530881332408054
131,-0.10505050505050505,-0.6060606060606061,-0.20707070707070704,-0.3106060606060606,-0.3212121212121212,-0.24663299663299665,-0.14646464646464646,-0.15235690235690236,-0.4360269360269361,-0.35399449035812675
132,-0.10526315789473682,-0.6040100250626567,-0.20852130325814536,-0.31203007518796994,-0.3218045112781955,-0.2334784329244163,-0.1475116362334407,-0.15204678362573099,-0.4377610693400167,-0.3526999316473
133,-0.10547263681592041,-0.6019900497512437,-0.2099502487562189,-0.31343283582089554,-0.32238805970149254,-0.23330714846818537,-0.14854299928926795,-0.1517412935323383,-0.439469320066335,-0.3514246947082768
134,-0.10567901234567902,-0.6,-0.21135802469135803,-0.3148148148148148,-0.322962962962963,-0.2331384015594542,-0.14955908289241623,-0.151440329218107,-0.4411522633744856,-0.3501683501683502
135,-0.10588235294117647,-0.5980392156862745,-0.21274509803921568,-0.3161764705882352,-0.3235294117647059,-0.2329721362229102,-0.15056022408963582,-0.1511437908496732,-0.44281045751633985,-0.3489304812834225
136,-0.10608272506082723,-0.510948905109489,-0.2141119221411192,-0.3175182481751824,-0.32408759124087594,-0.2211678832116788,-0.15154675008689608,-0.1508515815085158,-0.4444444444444444,-0.3477106834771068
137,-0.10628019323671498,-0.5093167701863355,-0.21545893719806763,-0.31884057971014496,-0.3246376811594203,-0.2210144927536232,-0.15251897860593513,-0.15056360708534622,-0.4,-0.3465085638998682
138,-0.1064748201438849,-0.5077081192189106,-0.21582733812949642,-0.3201438848920864,-0.3251798561151079,-0.2223021582733813,-0.15347721822541965,-0.15027977617905675,-0.4,-0.34532374100719426
139,-0.10666666666666666,-0.5061224489795918,-0.21619047619047618,-0.29340659340659336,-0.32571428571428573,-0.2235714285714286,-0.154421768707483,-0.15000000000000002,-0.3623376623376623,-0.34415584415584416
