,mcmc_0,mcmc_1,mcmc_2,mcmc_3,mcmc_4,mcmc_5,mcmc_6,mcmc_7,mcmc_8,mcmc_9
46,-0.5425531914893618,-0.6879432624113475,-0.2514506769825919,-0.10638297872340426,-0.2588652482269503,-0.23758865248226954,-0.5460992907801419,-0.20921985815602837,-0.5815602836879432,-0.28085106382978725
47,-0.5416666666666666,-0.5773809523809523,-0.25757575757575757,-0.10185185185185185,-0.2638888888888889,-0.24305555555555555,-0.548611111111111,-0.21527777777777776,-0.5763888888888888,-0.2875
48,-0.5408163265306122,-0.5655976676384838,-0.2634508348794063,-0.10884353741496597,-0.2687074829931973,-0.24829931972789118,-0.5510204081632651,-0.22108843537414966,-0.5714285714285714,-0.2634508348794063
49,-0.54,-0.5542857142857143,-0.2690909090909091,-0.11555555555555556,-0.2733333333333333,-0.2533333333333333,-0.5533333333333333,-0.22666666666666668,-0.5666666666666668,-0.2654545454545455
50,-0.5392156862745099,-0.5434173669467787,-0.2745098039215686,-0.12200435729847496,-0.27777777777777773,-0.2581699346405229,-0.5555555555555556,-0.2320261437908497,-0.562091503267974,-0.26737967914438504
51,-0.5384615384615385,-0.47115384615384615,-0.2797202797202797,-0.12820512820512822,-0.2820512820512821,-0.2455621301775148,-0.5576923076923078,-0.23717948717948723,-0.5576923076923078,-0.2692307692307692
52,-0.5377358490566038,-0.4669811320754717,-0.28473413379073753,-0.13417190775681342,-0.2861635220125786,-0.2525399129172714,-0.559748427672956,-0.22060957910014517,-0.5534591194968553,-0.27101200686106347
53,-0.537037037037037,-0.46296296296296297,-0.2895622895622896,-0.139917695473251,-0.2901234567901234,-0.25925925925925924,-0.492063492063492,-0.22222222222222218,-0.5493827160493826,-0.24691358024691357
54,-0.5363636363636364,-0.45909090909090905,-0.29421487603305785,-0.14545454545454545,-0.29393939393939394,-0.26573426573426573,-0.4935064935064935,-0.22377622377622375,-0.5454545454545454,-0.24545454545454545
55,-0.5357142857142857,-0.46428571428571425,-0.2987012987012987,-0.15079365079365079,-0.2976190476190476,-0.27197802197802196,-0.49489795918367346,-0.22527472527472525,-0.5416666666666666,-0.24404761904761907
56,-0.5350877192982456,-0.46929824561403505,-0.3030303030303031,-0.15594541910331383,-0.30116959064327486,-0.2780026990553306,-0.49624060150375937,-0.22672064777327938,-0.46115288220551376,-0.24561403508771928
57,-0.5344827586206896,-0.4741379310344828,-0.3072100313479624,-0.16091954022988503,-0.30459770114942525,-0.2838196286472149,-0.4396551724137931,-0.22811671087533153,-0.45812807881773404,-0.22811671087533159
58,-0.5338983050847458,-0.47881355932203384,-0.31124807395993837,-0.1657250470809793,-0.307909604519774,-0.25907990314769974,-0.44491525423728817,-0.2294654498044329,-0.45520581113801456,-0.22946544980443287
59,-0.5333333333333333,-0.4833333333333333,-0.3151515151515152,-0.17037037037037037,-0.3111111111111111,-0.24222222222222223,-0.44999999999999996,-0.2119047619047619,-0.4523809523809524,-0.23076923076923084
60,-0.5327868852459017,-0.4877049180327869,-0.31892697466467956,-0.17486338797814208,-0.31420765027322406,-0.24262295081967214,-0.4549180327868853,-0.19890710382513663,-0.4496487119437939,-0.23203026481715006
61,-0.532258064516129,-0.49193548387096775,-0.32258064516129026,-0.17921146953405018,-0.3172043010752688,-0.24301075268817202,-0.4596774193548387,-0.19999999999999998,-0.4470046082949309,-0.23325062034739455
62,-0.5317460317460317,-0.4409171075837743,-0.32611832611832614,-0.18342151675485008,-0.32010582010582006,-0.24338624338624337,-0.46428571428571425,-0.19246031746031744,-0.4444444444444445,-0.23443223443223443
63,-0.53125,-0.4444444444444444,-0.32954545454545453,-0.1875,-0.3229166666666667,-0.24375,-0.46875,-0.18198529411764705,-0.4419642857142857,-0.23557692307692307
64,-0.5307692307692308,-0.44786324786324794,-0.30000000000000004,-0.19145299145299147,-0.32564102564102565,-0.24410256410256412,-0.47307692307692306,-0.1828054298642534,-0.4395604395604396,-0.23668639053254437
65,-0.5303030303030303,-0.4511784511784512,-0.29797979797979796,-0.17575757575757572,-0.3282828282828283,-0.24444444444444446,-0.47727272727272724,-0.1836007130124777,-0.4372294372294373,-0.23776223776223776
66,-0.5298507462686567,-0.45439469320066334,-0.2960199004975124,-0.1791044776119403,-0.3053960964408725,-0.24477611940298505,-0.4813432835820895,-0.18437225636523263,-0.3805970149253731,-0.2388059701492537
67,-0.5294117647058824,-0.457516339869281,-0.29411764705882354,-0.18235294117647058,-0.30769230769230765,-0.2450980392156863,-0.4852941176470588,-0.18512110726643596,-0.3786764705882353,-0.23981900452488686
68,-0.5289855072463768,-0.46054750402576494,-0.2922705314009662,-0.1855072463768116,-0.30992196209587514,-0.24541062801932367,-0.4891304347826087,-0.18584825234441602,-0.37681159420289856,-0.24080267558528426
69,-0.5285714285714286,-0.4634920634920635,-0.29047619047619044,-0.18857142857142856,-0.30549450549450546,-0.24571428571428566,-0.4928571428571429,-0.1865546218487395,-0.375,-0.24175824175824173
70,-0.528169014084507,-0.4663536776212833,-0.2887323943661972,-0.1915492957746479,-0.3011917659804984,-0.2460093896713615,-0.4964788732394367,-0.1872410936205468,-0.3732394366197183,-0.22334004024144868
71,-0.5277777777777777,-0.46913580246913583,-0.28703703703703703,-0.19444444444444445,-0.297008547008547,-0.2462962962962963,-0.5,-0.18790849673202614,-0.37152777777777773,-0.22222222222222218
72,-0.5273972602739726,-0.47184170471841697,-0.28538812785388123,-0.19726027397260273,-0.27788649706457924,-0.2465753424657534,-0.5034246575342465,-0.18855761482675262,-0.3698630136986301,-0.22113502935420745
73,-0.5270270270270271,-0.47447447447447444,-0.28378378378378377,-0.2,-0.27992277992278,-0.24684684684684685,-0.5067567567567568,-0.18918918918918923,-0.36824324324324326,-0.2200772200772201
74,-0.5266666666666667,-0.477037037037037,-0.2822222222222222,-0.2026666666666667,-0.28190476190476194,-0.24711111111111111,-0.51,-0.18980392156862746,-0.3666666666666667,-0.21904761904761907
75,-0.5263157894736842,-0.4795321637426901,-0.2807017543859649,-0.18421052631578946,-0.2838345864661654,-0.24736842105263157,-0.513157894736842,-0.19040247678018576,-0.36513157894736836,-0.21804511278195488
76,-0.525974025974026,-0.481962481962482,-0.2792207792207792,-0.18417945690672965,-0.26320346320346316,-0.24761904761904766,-0.5162337662337663,-0.17893217893217891,-0.36363636363636365,-0.2170686456400742
77,-0.5256410256410257,-0.4843304843304843,-0.2777777777777778,-0.18414918414918413,-0.26153846153846155,-0.24786324786324787,-0.5192307692307693,-0.17806267806267806,-0.3621794871794872,-0.21611721611721615
78,-0.5253164556962026,-0.4866385372714487,-0.2805907172995781,-0.18411967779056387,-0.25991561181434597,-0.2481012658227848,-0.5221518987341772,-0.17721518987341772,-0.3607594936708861,-0.21518987341772153
