,mcmc_0,mcmc_1,mcmc_2,mcmc_3,mcmc_4,mcmc_5,mcmc_6,mcmc_7,mcmc_8,mcmc_9
67,-0.30514705882352944,-0.20955882352941174,-0.3,-0.17436974789915966,-0.22899159663865545,-0.24836601307189543,-0.2436974789915966,-0.26696832579185514,-0.2647058823529412,-0.5966386554621849
68,-0.30434782608695654,-0.21014492753623187,-0.2985507246376812,-0.17391304347826084,-0.23188405797101447,-0.24798711755233496,-0.24223602484472045,-0.26755852842809363,-0.2608695652173913,-0.6045548654244307
69,-0.30357142857142855,-0.2107142857142857,-0.29714285714285715,-0.17346938775510204,-0.2346938775510204,-0.24761904761904757,-0.24081632653061225,-0.2681318681318681,-0.2571428571428571,-0.6122448979591837
70,-0.26291079812206575,-0.21126760563380279,-0.29577464788732394,-0.17303822937625754,-0.21971830985915494,-0.24726134585289516,-0.23943661971830985,-0.26868905742145177,-0.2535211267605634,-0.6197183098591549
71,-0.2561728395061728,-0.21180555555555552,-0.29444444444444445,-0.17261904761904762,-0.22037037037037036,-0.2469135802469136,-0.2380952380952381,-0.2692307692307692,-0.25,-0.6269841269841271
72,-0.2273972602739726,-0.21232876712328766,-0.29315068493150687,-0.17221135029354204,-0.22100456621004566,-0.2465753424657534,-0.23679060665362028,-0.2697576396206533,-0.2465753424657534,-0.6340508806262231
73,-0.22432432432432434,-0.21283783783783783,-0.2918918918918919,-0.1718146718146718,-0.22162162162162163,-0.2462462462462463,-0.2355212355212355,-0.2702702702702703,-0.24324324324324328,-0.640926640926641
74,-0.22133333333333333,-0.21333333333333335,-0.2906666666666667,-0.17142857142857146,-0.22222222222222227,-0.24592592592592594,-0.2342857142857143,-0.2707692307692308,-0.24,-0.6476190476190476
75,-0.2184210526315789,-0.21381578947368424,-0.28947368421052627,-0.17105263157894735,-0.22280701754385965,-0.22105263157894733,-0.21578947368421053,-0.27125506072874495,-0.23684210526315788,-0.5625
76,-0.2155844155844156,-0.21428571428571427,-0.28831168831168835,-0.17068645640074212,-0.22164502164502167,-0.2207792207792208,-0.212987012987013,-0.27172827172827174,-0.23376623376623376,-0.5584415584415585
77,-0.2128205128205128,-0.21474358974358973,-0.28717948717948716,-0.17032967032967036,-0.2205128205128205,-0.22051282051282053,-0.19711538461538464,-0.27218934911242604,-0.23076923076923075,-0.5544871794871795
78,-0.19102416570771003,-0.2167721518987342,-0.28607594936708863,-0.16998191681735988,-0.21940928270042193,-0.22025316455696203,-0.19462025316455697,-0.2726387536514119,-0.2122687439143135,-0.5506329113924051
79,-0.18863636363636366,-0.21875,-0.28500000000000003,-0.16964285714285718,-0.2183333333333333,-0.22000000000000003,-0.1921875,-0.2730769230769231,-0.21153846153846154,-0.546875
80,-0.186307519640853,-0.2047930283224401,-0.28395061728395066,-0.1613168724279835,-0.21728395061728392,-0.21975308641975308,-0.1898148148148148,-0.25220458553791886,-0.2108262108262108,-0.5432098765432098
81,-0.18403547671840356,-0.20373027259684365,-0.2829268292682927,-0.16422764227642278,-0.21626016260162603,-0.21951219512195125,-0.1875,-0.25087108013937287,-0.1951219512195122,-0.5396341463414634
82,-0.18181818181818182,-0.20269312544294826,-0.2819277108433735,-0.1670682730923695,-0.21526104417670683,-0.21927710843373496,-0.1852409638554217,-0.22971887550200804,-0.19449225473321863,-0.47925033467202144
83,-0.17965367965367965,-0.20168067226890754,-0.28095238095238095,-0.16984126984126982,-0.21428571428571427,-0.21904761904761907,-0.18303571428571427,-0.21726190476190474,-0.18095238095238092,-0.47883597883597884
84,-0.17754010695187164,-0.20069204152249134,-0.27999999999999997,-0.17254901960784313,-0.21333333333333332,-0.19893048128342247,-0.18088235294117647,-0.21911764705882353,-0.18039215686274507,-0.4784313725490197
85,-0.17547568710359407,-0.1997264021887825,-0.2790697674418604,-0.1751937984496124,-0.21240310077519378,-0.19873150105708245,-0.17877906976744187,-0.22093023255813954,-0.1798449612403101,-0.47803617571059437
86,-0.17345872518286312,-0.19878296146044624,-0.27816091954022987,-0.17777777777777778,-0.2114942528735632,-0.1985370950888192,-0.17672413793103448,-0.20554428668018931,-0.1793103448275862,-0.4776500638569604
87,-0.17148760330578514,-0.1978609625668449,-0.2772727272727272,-0.1803030303030303,-0.2106060606060606,-0.18560606060606064,-0.17471590909090912,-0.2032085561497326,-0.1787878787878788,-0.47727272727272724
88,-0.16956077630234934,-0.19695968274950432,-0.27640449438202247,-0.1827715355805243,-0.2097378277153558,-0.1891385767790262,-0.17275280898876405,-0.200925313945803,-0.17827715355805243,-0.4769038701622972
89,-0.16767676767676767,-0.19607843137254904,-0.27555555555555555,-0.18518518518518523,-0.20888888888888893,-0.19259259259259262,-0.17083333333333334,-0.19869281045751633,-0.17777777777777778,-0.4765432098765432
90,-0.16583416583416583,-0.19521654815772466,-0.27472527472527475,-0.1875457875457876,-0.2080586080586081,-0.19597069597069597,-0.16895604395604397,-0.1965093729799612,-0.1772893772893773,-0.42417582417582417
91,-0.16403162055335968,-0.19437340153452684,-0.27391304347826084,-0.1898550724637681,-0.20724637681159422,-0.19927536231884058,-0.1671195652173913,-0.18719806763285024,-0.17681159420289855,-0.4195652173913043
92,-0.15232974910394267,-0.19354838709677422,-0.2731182795698925,-0.1921146953405018,-0.2064516129032258,-0.20250896057347675,-0.1653225806451613,-0.18876941457586616,-0.1763440860215054,-0.4150537634408602
93,-0.14075286415711946,-0.19274092615769714,-0.27234042553191484,-0.19432624113475175,-0.20567375886524822,-0.20567375886524822,-0.16356382978723405,-0.19030732860520094,-0.175886524822695,-0.41063829787234035
94,-0.1408906882591093,-0.1919504643962848,-0.27157894736842103,-0.19649122807017544,-0.20491228070175438,-0.2087719298245614,-0.16184210526315787,-0.191812865497076,-0.1754385964912281,-0.40631578947368424
95,-0.14102564102564102,-0.19117647058823528,-0.2708333333333333,-0.1986111111111111,-0.20416666666666666,-0.21180555555555555,-0.16015625,-0.18311403508771928,-0.175,-0.3674242424242424
96,-0.14115781126090404,-0.1904184354154033,-0.2701030927835052,-0.2006872852233677,-0.2034364261168385,-0.2147766323024055,-0.14918132201334142,-0.18448182311448727,-0.17457044673539515,-0.3655107778819119
97,-0.14128728414442698,-0.18967587034813926,-0.2693877551020408,-0.20272108843537415,-0.20272108843537412,-0.21768707482993196,-0.14765906362545017,-0.18582169709989257,-0.17414965986394557,-0.36363636363636354
98,-0.1414141414141414,-0.1889483065953654,-0.2686868686868687,-0.20471380471380474,-0.20202020202020202,-0.22053872053872056,-0.14616755793226385,-0.1871345029239766,-0.1737373737373737,-0.3617998163452709
99,-0.14153846153846156,-0.18823529411764706,-0.26799999999999996,-0.2066666666666667,-0.20133333333333336,-0.22333333333333336,-0.14470588235294118,-0.18842105263157896,-0.17333333333333334,-0.36000000000000004
